Source;Compte;Date;Date de valeur;Débit;Crédit;Libellé;Solde;catégorie;Solde initial;Index
N26_01.01.2022_24.11.2024.csv;N26;07/07/2023;07/07/2023;-11.12;0;Selecta Merchant vendi - - - Presentment (10.85 CHF);16.8699999999984;A;0;20230707,16
N26_01.01.2022_24.11.2024.csv;N26;07/07/2023;07/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);15.949999999998326;A;0;20230707,15
N26_01.01.2022_24.11.2024.csv;N26;07/07/2023;07/07/2023;-3.02;0;Selecta Merchant vendi - - - Presentment (2.95 CHF);12.92999999999789;A;0;20230707,12
N26_01.01.2022_24.11.2024.csv;N26;07/07/2023;07/07/2023;-1.85;0;Selecta Merchant vendi - - - Presentment (1.8 CHF);11.079999999997526;A;0;20230707,11
N26_01.01.2022_24.11.2024.csv;N26;08/07/2023;08/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);10.159999999997453;A;0;20230708,10
N26_01.01.2022_24.11.2024.csv;N26;08/07/2023;08/07/2023;-4.01;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);6.149999999997235;A;0;20230708,6
N26_01.01.2022_24.11.2024.csv;N26;11/07/2023;11/07/2023;-3.03;0;Selecta Merchant vendi - - - Presentment (2.95 CHF);3.1199999999974892;A;0;20230711,3
N26_01.01.2022_24.11.2024.csv;N26;11/07/2023;11/07/2023;-4.01;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);-0.890000000002729;A;0;20230711,0
N26_01.01.2022_24.11.2024.csv;N26;11/07/2023;11/07/2023;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);-1.8100000000028018;A;0;20230711,1
N26_01.01.2022_24.11.2024.csv;N26;17/07/2023;17/07/2023;0;200;M LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;198.1899999999972;X;0;20230717,198
N26_01.01.2022_24.11.2024.csv;N26;18/07/2023;17/07/2023;-1.7;0;DISTRIBUS - - - Presentment (1.7 EUR);196.4899999999974;T;0;20230718,196
N26_01.01.2022_24.11.2024.csv;N26;18/07/2023;18/07/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);195.5499999999978;A;0;20230718,195
N26_01.01.2022_24.11.2024.csv;N26;22/07/2023;22/07/2023;-2.03;0;Selecta Merchant vendi - - - Presentment (1.95 CHF);193.51999999999805;A;0;20230722,193
N26_01.01.2022_24.11.2024.csv;N26;26/07/2023;26/07/2023;-1.7;0;DISTRIBUS - - - Presentment (1.7 EUR);191.81999999999823;T;0;20230726,191
N26_01.01.2022_24.11.2024.csv;N26;27/07/2023;27/07/2023;-1.7;0;DISTRIBUS - - - Presentment (1.7 EUR);190.1199999999984;T;0;20230727,190
N26_01.01.2022_24.11.2024.csv;N26;27/07/2023;27/07/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);187.31999999999823;T;0;20230727,187
N26_01.01.2022_24.11.2024.csv;N26;29/07/2023;29/07/2023;-2.57;0;Selecta Merchant vendi - - - Presentment (2.45 CHF);184.74999999999852;A;0;20230729,184
N26_01.01.2022_24.11.2024.csv;N26;31/07/2023;31/07/2023;0;300;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;484.7499999999985;X;0;20230731,484
N26_01.01.2022_24.11.2024.csv;N26;01/08/2023;01/08/2023;-5.6;0;GELATERIA I 3 SANTI - - - Presentment (5.6 EUR);479.14999999999816;V;0;20230801,479
N26_01.01.2022_24.11.2024.csv;N26;01/08/2023;01/08/2023;-4.31;0;Coop Pronto Basel - - - Presentment (4.1 CHF);474.83999999999776;A;0;20230801,474
N26_01.01.2022_24.11.2024.csv;N26;01/08/2023;01/08/2023;-2.8;0;EDICOLA STAZIONE FS - - - Presentment (2.8 EUR);472.0399999999976;A;0;20230801,472
N26_01.01.2022_24.11.2024.csv;N26;02/08/2023;02/08/2023;-18.3;0;FUNICOLARE COMO BRUNAT - - - Presentment (18.3 EUR);453.7399999999974;V;0;20230802,453
N26_01.01.2022_24.11.2024.csv;N26;02/08/2023;02/08/2023;-42;0;SNCF INTERNET - - - Presentment (42.0 EUR);411.7399999999974;T;0;20230802,411
N26_01.01.2022_24.11.2024.csv;N26;04/08/2023;04/08/2023;-21;0;ALBERGO FIRENZE DI BAR - - - Presentment (21.0 EUR);390.7399999999974;A;0;20230804,390
N26_01.01.2022_24.11.2024.csv;N26;04/08/2023;04/08/2023;-6;0;SMOOTH OPERATORS SA - - - Presentment (6.0 EUR);384.7399999999974;R;0;20230804,384
N26_01.01.2022_24.11.2024.csv;N26;06/08/2023;05/08/2023;-40;0;CASA 28 - - - Presentment (40.0 EUR);344.7399999999974;R;0;20230806,344
N26_01.01.2022_24.11.2024.csv;N26;06/08/2023;06/08/2023;-24.1;0;VIK&A - - - Presentment (24.1 EUR);320.63999999999703;R;0;20230806,320
N26_01.01.2022_24.11.2024.csv;N26;06/08/2023;06/08/2023;-1.9;0;BERETTA IL FORNAIO - - - Presentment (1.9 EUR);318.7399999999974;V;0;20230806,318
N26_01.01.2022_24.11.2024.csv;N26;08/08/2023;08/08/2023;-5.6;0;GELATERIA GUIDI - - - Presentment (5.6 EUR);313.13999999999703;V;0;20230808,313
N26_01.01.2022_24.11.2024.csv;N26;09/08/2023;09/08/2023;-2.2;0;CLESS TICKET ATM MILAN - - - Presentment (2.2 EUR);305.33999999999685;V;0;20230809,305
N26_01.01.2022_24.11.2024.csv;N26;11/08/2023;11/08/2023;0;19.8;SNCF INTERNET - - - Presentment Refund (19.8 EUR);322.9399999999972;T;0;20230811,322
N26_01.01.2022_24.11.2024.csv;N26;11/08/2023;10/08/2023;-6.6;0;CLESS TICKET ATM MILAN - - - Presentment (6.6 EUR);316.33999999999685;V;0;20230811,316
N26_01.01.2022_24.11.2024.csv;N26;11/08/2023;11/08/2023;0;20;SNCF INTERNET - - - Presentment Refund (20.0 EUR);336.33999999999685;T;0;20230811,336
N26_01.01.2022_24.11.2024.csv;N26;22/08/2023;22/08/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);335.39999999999725;A;0;20230822,335
N26_01.01.2022_24.11.2024.csv;N26;23/08/2023;23/08/2023;-18.39;0;Selecta Merchant vendi - - - Presentment (17.6 CHF);317.0099999999969;A;0;20230823,317
N26_01.01.2022_24.11.2024.csv;N26;23/08/2023;23/08/2023;-2.61;0;Selecta Merchant vendi - - - Presentment (2.5 CHF);314.39999999999725;A;0;20230823,314
N26_01.01.2022_24.11.2024.csv;N26;23/08/2023;23/08/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);313.45999999999765;A;0;20230823,313
N26_01.01.2022_24.11.2024.csv;N26;23/08/2023;23/08/2023;-3.08;0;Selecta Merchant vendi - - - Presentment (2.95 CHF);310.3799999999977;A;0;20230823,310
N26_01.01.2022_24.11.2024.csv;N26;24/08/2023;24/08/2023;-40.85;0;BOULANG WELTER - - - Presentment (40.85 EUR);268.58999999999776;A;0;20230824,268
N26_01.01.2022_24.11.2024.csv;N26;25/08/2023;25/08/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);267.63999999999794;A;0;20230825,267
N26_01.01.2022_24.11.2024.csv;N26;25/08/2023;25/08/2023;-7.67;0;Selecta Merchant vendi - - - Presentment (7.3 CHF);259.96999999999787;A;0;20230825,259
N26_01.01.2022_24.11.2024.csv;N26;26/08/2023;26/08/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);259.01999999999805;A;0;20230826,259
N26_01.01.2022_24.11.2024.csv;N26;26/08/2023;26/08/2023;-8.25;0;Selecta Merchant vendi - - - Presentment (7.85 CHF);250.76999999999805;A;0;20230826,250
N26_01.01.2022_24.11.2024.csv;N26;26/08/2023;26/08/2023;-7.67;0;Selecta Merchant vendi - - - Presentment (7.3 CHF);243.09999999999798;A;0;20230826,243
N26_01.01.2022_24.11.2024.csv;N26;26/08/2023;26/08/2023;-3.47;0;Selecta Merchant vendi - - - Presentment (3.3 CHF);239.62999999999772;A;0;20230826,239
N26_01.01.2022_24.11.2024.csv;N26;31/08/2023;31/08/2023;-1.57;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);237.1099999999982;A;0;20230831,237
N26_01.01.2022_24.11.2024.csv;N26;31/08/2023;31/08/2023;-4.51;0;Selecta Merchant vendi - - - Presentment (4.3 CHF);232.59999999999798;A;0;20230831,232
N26_01.01.2022_24.11.2024.csv;N26;01/09/2023;01/09/2023;-2.1;0;Migros MM Gundeli-Tor - - - Presentment (2.0 CHF);230.4999999999976;A;0;20230901,230
N26_01.01.2022_24.11.2024.csv;N26;01/09/2023;01/09/2023;-4.51;0;Selecta Merchant vendi - - - Presentment (4.3 CHF);225.9899999999974;A;0;20230901,225
N26_01.01.2022_24.11.2024.csv;N26;02/09/2023;02/09/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);225.0499999999978;A;0;20230902,225
N26_01.01.2022_24.11.2024.csv;N26;06/09/2023;06/09/2023;-1.57;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);223.47999999999809;A;0;20230906,223
N26_01.01.2022_24.11.2024.csv;N26;08/09/2023;08/09/2023;-4.3;0;Migros MM Gundeli-Tor - - - Presentment (4.1 CHF);219.1799999999979;A;0;20230908,219
N26_01.01.2022_24.11.2024.csv;N26;12/09/2023;12/09/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);218.2399999999983;A;0;20230912,218
N26_01.01.2022_24.11.2024.csv;N26;13/09/2023;13/09/2023;-3.09;0;Migros MM Gundeli-Tor - - - Presentment (2.95 CHF);215.14999999999816;A;0;20230913,215
N26_01.01.2022_24.11.2024.csv;N26;15/09/2023;15/09/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);214.20999999999856;A;0;20230915,214
N26_01.01.2022_24.11.2024.csv;N26;15/09/2023;15/09/2023;-4.13;0;Migros MM Gundeli-Tor - - - Presentment (3.95 CHF);210.07999999999845;A;0;20230915,210
N26_01.01.2022_24.11.2024.csv;N26;18/09/2023;18/09/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);207.27999999999827;T;0;20230918,207
N26_01.01.2022_24.11.2024.csv;N26;19/09/2023;19/09/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);204.47999999999809;T;0;20230919,204
N26_01.01.2022_24.11.2024.csv;N26;20/09/2023;20/09/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);203.53999999999849;A;0;20230920,203
N26_01.01.2022_24.11.2024.csv;N26;20/09/2023;20/09/2023;-3.09;0;Migros MM Gundeli-Tor - - - Presentment (2.95 CHF);200.44999999999834;A;0;20230920,200
N26_01.01.2022_24.11.2024.csv;N26;20/09/2023;20/09/2023;-1.04;0;LIDL 2814 - - - Presentment (1.04 EUR);199.40999999999838;A;0;20230920,199
N26_01.01.2022_24.11.2024.csv;N26;21/09/2023;21/09/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);198.46999999999878;A;0;20230921,198
N26_01.01.2022_24.11.2024.csv;N26;22/09/2023;22/09/2023;-6.99;0;Migros MM Gundeli-Tor - - - Presentment (6.7 CHF);190.5399999999994;A;0;20230922,190
N26_01.01.2022_24.11.2024.csv;N26;27/09/2023;27/09/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);187.7399999999992;T;0;20230927,187
N26_01.01.2022_24.11.2024.csv;N26;28/09/2023;28/09/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);186.80999999999892;A;0;20230928,186
N26_01.01.2022_24.11.2024.csv;N26;28/09/2023;28/09/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);184.00999999999874;T;0;20230928,184
N26_01.01.2022_24.11.2024.csv;N26;10/10/2023;10/10/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);183.06999999999914;A;0;20231010,183
N26_01.01.2022_24.11.2024.csv;N26;11/10/2023;11/10/2023;-2.2;0;Selecta Merchant vendi - - - Presentment (2.1 CHF);180.86999999999932;A;0;20231011,180
N26_01.01.2022_24.11.2024.csv;N26;17/10/2023;17/10/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);179.9199999999995;A;0;20231017,179
N26_01.01.2022_24.11.2024.csv;N26;19/10/2023;19/10/2023;-15.8;0;Actelion Gastromiebetr - - - Presentment (15.0 CHF);164.11999999999932;R;0;20231019,164
N26_01.01.2022_24.11.2024.csv;N26;20/10/2023;20/10/2023;-3.7;0;Selecta Merchant vendi - - - Presentment (3.5 CHF);160.4199999999995;A;0;20231020,160
N26_01.01.2022_24.11.2024.csv;N26;20/10/2023;20/10/2023;-6.77;0;Selecta Merchant vendi - - - Presentment (6.4 CHF);153.64999999999907;A;0;20231020,153
N26_01.01.2022_24.11.2024.csv;N26;20/10/2023;20/10/2023;-5.72;0;Migros MM Gundeli-Tor - - - Presentment (5.4 CHF);147.9299999999988;A;0;20231020,147
N26_01.01.2022_24.11.2024.csv;N26;24/10/2023;24/10/2023;-0.96;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);146.96999999999878;A;0;20231024,146
N26_01.01.2022_24.11.2024.csv;N26;25/10/2023;25/10/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);146.01999999999896;A;0;20231025,146
N26_01.01.2022_24.11.2024.csv;N26;25/10/2023;25/10/2023;-10.64;0;Actelion Gastromiebetr - - - Presentment (10.05 CHF);135.37999999999863;R;0;20231025,135
N26_01.01.2022_24.11.2024.csv;N26;25/10/2023;25/10/2023;-3.28;0;Selecta Merchant vendi - - - Presentment (3.1 CHF);132.0999999999989;A;0;20231025,132
N26_01.01.2022_24.11.2024.csv;N26;25/10/2023;25/10/2023;-7.84;0;Selecta Merchant vendi - - - Presentment (7.4 CHF);124.25999999999873;A;0;20231025,124
N26_01.01.2022_24.11.2024.csv;N26;26/10/2023;26/10/2023;-3.81;0;Selecta Merchant vendi - - - Presentment (3.6 CHF);120.44999999999833;A;0;20231026,120
N26_01.01.2022_24.11.2024.csv;N26;26/10/2023;26/10/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);119.49999999999851;A;0;20231026,119
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-2.59;0;Selecta Merchant vendi - - - Presentment (2.45 CHF);116.90999999999836;A;0;20231027,116
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-4.39;0;Migros MM Gundeli-Tor - - - Presentment (4.15 CHF);112.51999999999803;A;0;20231027,112
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-1.9;0;Selecta Merchant vendi - - - Presentment (1.8 CHF);110.6199999999984;A;0;20231027,110
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-8.25;0;Selecta Merchant vendi - - - Presentment (7.8 CHF);102.3699999999984;A;0;20231027,102
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);101.41999999999858;A;0;20231027,101
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-9.41;0;Selecta Merchant vendi - - - Presentment (8.9 CHF);92.00999999999873;A;0;20231027,92
N26_01.01.2022_24.11.2024.csv;N26;27/10/2023;27/10/2023;-14.17;0;Selecta Merchant vendi - - - Presentment (13.4 CHF);77.83999999999865;A;0;20231027,77
N26_01.01.2022_24.11.2024.csv;N26;28/10/2023;28/10/2023;-4.12;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);72.76999999999894;A;0;20231028,72
N26_01.01.2022_24.11.2024.csv;N26;28/10/2023;28/10/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);71.81999999999913;A;0;20231028,71
N26_01.01.2022_24.11.2024.csv;N26;28/10/2023;28/10/2023;-17.98;0;Gasthof Hirschen AG - - - Presentment (17.0 CHF);53.83999999999956;R;0;20231028,53
N26_01.01.2022_24.11.2024.csv;N26;29/10/2023;29/10/2023;-3;0;APRR NFC - - - Presentment (3.0 EUR);50.83999999999956;T;0;20231029,50
N26_01.01.2022_24.11.2024.csv;N26;29/10/2023;29/10/2023;-15.4;0;APRR NFC - - - Presentment (15.4 EUR);35.43999999999993;T;0;20231029,35
N26_01.01.2022_24.11.2024.csv;N26;06/11/2023;06/11/2023;0;250;M LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;285.43999999999994;X;0;20231106,285
N26_01.01.2022_24.11.2024.csv;N26;07/11/2023;06/11/2023;-15.4;0;APRR NFC - - - Presentment (15.4 EUR);270.0400000000003;T;0;20231107,270
N26_01.01.2022_24.11.2024.csv;N26;07/11/2023;07/11/2023;-2.8;0;DISTRIBUS - - - Presentment (2.8 EUR);267.2400000000001;T;0;20231107,267
N26_01.01.2022_24.11.2024.csv;N26;07/11/2023;07/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);266.3000000000005;A;0;20231107,266
N26_01.01.2022_24.11.2024.csv;N26;07/11/2023;06/11/2023;-3;0;APRR NFC - - - Presentment (3.0 EUR);262.3600000000009;T;0;20231107,262
N26_01.01.2022_24.11.2024.csv;N26;08/11/2023;08/11/2023;-6.6;0;Selecta Merchant vendi - - - Presentment (6.35 CHF);255.76000000000056;A;0;20231108,255
N26_01.01.2022_24.11.2024.csv;N26;08/11/2023;08/11/2023;-0.73;0;Migros MM Gundeli-Tor - - - Presentment (0.7 CHF);255.030000000001;A;0;20231108,255
N26_01.01.2022_24.11.2024.csv;N26;08/11/2023;08/11/2023;-6.81;0;Selecta Merchant vendi - - - Presentment (6.55 CHF);248.2200000000006;A;0;20231108,248
N26_01.01.2022_24.11.2024.csv;N26;09/11/2023;09/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);247.280000000001;A;0;20231109,247
N26_01.01.2022_24.11.2024.csv;N26;11/11/2023;11/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);246.3400000000014;A;0;20231111,246
N26_01.01.2022_24.11.2024.csv;N26;11/11/2023;11/11/2023;-1.56;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);244.780000000001;A;0;20231111,244
N26_01.01.2022_24.11.2024.csv;N26;11/11/2023;11/11/2023;-2.4;0;ARCOS - - - Presentment (2.4 EUR);242.38000000000136;T;0;20231111,242
N26_01.01.2022_24.11.2024.csv;N26;11/11/2023;11/11/2023;-16.64;0;Gasthof Hirschen AG - - - Presentment (16.0 CHF);225.74000000000103;R;0;20231111,225
N26_01.01.2022_24.11.2024.csv;N26;13/11/2023;13/11/2023;-6.6;0;APRR NFC - - - Presentment (6.6 EUR);216.32000000000187;T;0;20231113,216
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-4.06;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);212.26000000000147;A;0;20231114,212
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);211.32000000000187;A;0;20231114,211
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-3.22;0;Selecta Merchant vendi - - - Presentment (3.1 CHF);208.10000000000161;A;0;20231114,208
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-15.6;0;Thai Kajeab Kaewphluk - - - Presentment (15.0 CHF);192.50000000000125;R;0;20231114,192
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-9.9;0;SANEF AUTOROUTE - - - Presentment (9.9 EUR);181.66000000000201;T;0;20231114,181
N26_01.01.2022_24.11.2024.csv;N26;14/11/2023;14/11/2023;-4.7;0;SANEF - - - Presentment (4.7 EUR);176.9600000000022;T;0;20231114,176
N26_01.01.2022_24.11.2024.csv;N26;15/11/2023;15/11/2023;-5.86;0;Migros MM Gundeli-Tor - - - Presentment (5.65 CHF);171.10000000000252;A;0;20231115,171
N26_01.01.2022_24.11.2024.csv;N26;15/11/2023;15/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);170.17000000000223;A;0;20231115,170
N26_01.01.2022_24.11.2024.csv;N26;15/11/2023;15/11/2023;-8.1;0;Selecta Merchant vendi - - - Presentment (7.8 CHF);162.07000000000187;A;0;20231115,162
N26_01.01.2022_24.11.2024.csv;N26;15/11/2023;15/11/2023;-19.93;0;Restaurant Invento - - - Presentment (19.2 CHF);142.14000000000158;R;0;20231115,142
N26_01.01.2022_24.11.2024.csv;N26;16/11/2023;16/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);141.2100000000013;A;0;20231116,141
N26_01.01.2022_24.11.2024.csv;N26;16/11/2023;16/11/2023;-13.9;0;Selecta Merchant vendi - - - Presentment (13.4 CHF);127.31000000000164;A;0;20231116,127
N26_01.01.2022_24.11.2024.csv;N26;16/11/2023;16/11/2023;-7.68;0;Selecta Merchant vendi - - - Presentment (7.4 CHF);119.63000000000135;A;0;20231116,119
N26_01.01.2022_24.11.2024.csv;N26;17/11/2023;17/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);118.69000000000175;A;0;20231117,118
N26_01.01.2022_24.11.2024.csv;N26;20/11/2023;19/11/2023;-8.05;0;BOULANG WELTER - - - Presentment (8.05 EUR);110.64000000000156;A;0;20231120,110
N26_01.01.2022_24.11.2024.csv;N26;21/11/2023;21/11/2023;-14.55;0;Thai Kajeab Kaewphluk - - - Presentment (14.0 CHF);96.09000000000138;R;0;20231121,96
N26_01.01.2022_24.11.2024.csv;N26;21/11/2023;21/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);95.15000000000178;A;0;20231121,95
N26_01.01.2022_24.11.2024.csv;N26;22/11/2023;22/11/2023;-3.01;0;Selecta Merchant vendi - - - Presentment (2.9 CHF);91.20000000000196;A;0;20231122,91
N26_01.01.2022_24.11.2024.csv;N26;22/11/2023;22/11/2023;-9.07;0;Migros MM Gundeli-Tor - - - Presentment (8.75 CHF);82.13000000000225;A;0;20231122,82
N26_01.01.2022_24.11.2024.csv;N26;22/11/2023;22/11/2023;-6.12;0;Selecta Merchant vendi - - - Presentment (5.9 CHF);76.01000000000236;A;0;20231122,76
N26_01.01.2022_24.11.2024.csv;N26;22/11/2023;22/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);75.08000000000207;A;0;20231122,75
N26_01.01.2022_24.11.2024.csv;N26;23/11/2023;23/11/2023;-15;0;KARTAL - - - Presentment (15.0 EUR);60.08000000000207;V;0;20231123,60
N26_01.01.2022_24.11.2024.csv;N26;23/11/2023;23/11/2023;-4.05;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);56.03000000000189;A;0;20231123,56
N26_01.01.2022_24.11.2024.csv;N26;23/11/2023;23/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);55.1000000000016;A;0;20231123,55
N26_01.01.2022_24.11.2024.csv;N26;24/11/2023;24/11/2023;-8.52;0;Le Panetier Lausanne G - - - Presentment (8.2 CHF);46.580000000001164;A;0;20231124,46
N26_01.01.2022_24.11.2024.csv;N26;24/11/2023;24/11/2023;-5.77;0;Coop Pronto Basel - - - Presentment (5.55 CHF);40.81000000000073;A;0;20231124,40
N26_01.01.2022_24.11.2024.csv;N26;25/11/2023;25/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);39.87000000000113;A;0;20231125,39
N26_01.01.2022_24.11.2024.csv;N26;25/11/2023;25/11/2023;-1.56;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);38.31000000000073;A;0;20231125,38
N26_01.01.2022_24.11.2024.csv;N26;28/11/2023;28/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);37.380000000000436;A;0;20231128,37
N26_01.01.2022_24.11.2024.csv;N26;29/11/2023;29/11/2023;-9.62;0;Migros MM Gundeli-Tor - - - Presentment (9.25 CHF);27.760000000000545;A;0;20231129,27
N26_01.01.2022_24.11.2024.csv;N26;29/11/2023;29/11/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);26.820000000000945;A;0;20231129,26
N26_01.01.2022_24.11.2024.csv;N26;30/11/2023;30/11/2023;-4.05;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);22.770000000000763;A;0;20231130,22
N26_01.01.2022_24.11.2024.csv;N26;30/11/2023;30/11/2023;-0.93;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);21.840000000000472;A;0;20231130,21
N26_01.01.2022_24.11.2024.csv;N26;30/11/2023;30/11/2023;-1.87;0;Selecta Merchant vendi - - - Presentment (1.8 CHF);19.97000000000058;A;0;20231130,19
N26_01.01.2022_24.11.2024.csv;N26;01/12/2023;01/12/2023;-4.17;0;Migros MM Gundeli-Tor - - - Presentment (4.0 CHF);15.800000000000509;A;0;20231201,15
N26_01.01.2022_24.11.2024.csv;N26;02/12/2023;01/12/2023;-0.94;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);14.860000000000909;A;0;20231202,14
N26_01.01.2022_24.11.2024.csv;N26;02/12/2023;01/12/2023;-2.55;0;Selecta Merchant vendi - - - Presentment (2.45 CHF);12.310000000000727;A;0;20231202,12
N26_01.01.2022_24.11.2024.csv;N26;03/12/2023;02/12/2023;-2.1;0;COMMUNE DE MULHOUSE - - - Presentment (2.1 EUR);9.270000000000763;T;0;20231203,9
N26_01.01.2022_24.11.2024.csv;N26;05/12/2023;05/12/2023;-5.87;0;Selecta Merchant vendi - - - Presentment (5.55 CHF);3.4000000000008725;A;0;20231205,3
N26_01.01.2022_24.11.2024.csv;N26;05/12/2023;05/12/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);2.4500000000010544;A;0;20231205,2
N26_01.01.2022_24.11.2024.csv;N26;06/12/2023;06/12/2023;-0.95;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);1.5000000000012363;A;0;20231206,1
N26_01.01.2022_24.11.2024.csv;N26;11/12/2023;11/12/2023;0;200;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;201.50000000000125;X;0;20231211,201
N26_01.01.2022_24.11.2024.csv;N26;24/12/2023;23/12/2023;-0.96;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);200.5400000000012;A;0;20231224,200
N26_01.01.2022_24.11.2024.csv;N26;24/12/2023;24/12/2023;-4.99;0;APPLE.COM/BILL - - - Presentment (4.99 EUR);195.55000000000143;D;0;20231224,195
N26_01.01.2022_24.11.2024.csv;N26;09/01/2024;09/01/2024;-1.72;0;Selecta Merchant vendi - - - Presentment (1.6 CHF);193.83000000000118;A;0;20240109,193
N26_01.01.2022_24.11.2024.csv;N26;11/01/2024;11/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);190.530000000001;T;0;20240111,190
N26_01.01.2022_24.11.2024.csv;N26;12/01/2024;12/01/2024;-3.55;0;Migros MM Gundeli-Tor - - - Presentment (3.3 CHF);186.9800000000008;A;0;20240112,186
N26_01.01.2022_24.11.2024.csv;N26;12/01/2024;12/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);183.68000000000063;T;0;20240112,183
N26_01.01.2022_24.11.2024.csv;N26;13/01/2024;13/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);180.38000000000045;T;0;20240113,180
N26_01.01.2022_24.11.2024.csv;N26;13/01/2024;13/01/2024;-1.61;0;Selecta Merchant vendi - - - Presentment (1.5 CHF);178.77000000000078;A;0;20240113,178
